CustomerKey,Customer_ID,Customer,City,State_Province,Country_Region,Postal_Code
12722,AW00012722,Latasha Gomez,Bottrop,Nordrhein-Westfalen,Germany,46236
12723,AW00012723,Kurt Jai,Orleans,Loiret,France,45000
12724,AW00012724,Eddie Martin,Münster,Saarland,Germany,48001
12725,AW00012725,Gabrielle James,Neunkirchen,Saarland,Germany,66578
12726,AW00012726,Kurt Goel,Ingolstadt,Bayern,Germany,85049
12727,AW00012727,Amanda Ross,Bobigny,Seine Saint Denis,France,93000
12728,AW00012728,Jeremiah Stewart,Frankfurt,Hessen,Germany,60323
12729,AW00012729,Jose Perry,Peterborough,England,United Kingdom,PB12
12730,AW00012730,Karla Becker,York,England,United Kingdom,YO15
12731,AW00012731,Steven Murphy,Werne,Nordrhein-Westfalen,Germany,59368
12732,AW00012732,Todd Guo,Orleans,Loiret,France,45000
12733,AW00012733,Lacey Cai,London,England,United Kingdom,SW8 4BG
12734,AW00012734,Margaret Zhou,Cergy,Val d'Oise,France,95000
12735,AW00012735,Donald Mehta,Essen,Hamburg,Germany,45001
12736,AW00012736,Diana Ruiz,Frankfurt,Bayern,Germany,91480
12737,AW00012737,Brett Chandra,Colombes,Hauts de Seine,France,92700
12738,AW00012738,Melinda Rubio,Berlin,Nordrhein-Westfalen,Germany,14197
12739,AW00012739,Evan Young,Kirkby,England,United Kingdom,KB9
12740,AW00012740,Kathryn Goel,Berks,England,United Kingdom,SL4 1RH
12741,AW00012741,Raymond Sam,Stuttgart,Saarland,Germany,70452
12742,AW00012742,Samantha Martinez,Solingen,Nordrhein-Westfalen,Germany,42651
12743,AW00012743,Carl Kumar,Bury,England,United Kingdom,PE17
12744,AW00012744,Anna Moore,Cheltenham,England,United Kingdom,GL50
12745,AW00012745,Rafael Wu,Kirkby,England,United Kingdom,KB9
12746,AW00012746,Juan Torres,Bury,England,United Kingdom,PE17
12747,AW00012747,Colleen Hu,Hamburg,Hamburg,Germany,20354
12748,AW00012748,Grace Bell,Drancy,Seine Saint Denis,France,93700
12749,AW00012749,Miguel Lee,Chatou,Yveline,France,78400
12750,AW00012750,Teresa Vazquez,Morangis,Essonne,France,91420
12751,AW00012751,Priscilla Xu,Erlangen,Bayern,Germany,91054
12752,AW00012752,Jonathon Alvarez,Courbevoie,Hauts de Seine,France,92400
12753,AW00012753,Ramon Zhao,Villeneuve-d'Ascq,Nord,France,59491
12754,AW00012754,Lindsey Deng,Saint-Denis,Seine Saint Denis,France,93400
12755,AW00012755,Chloe Hughes,Santa Cruz,California,United States,95062
12756,AW00012756,Antonio Butler,Beverly Hills,California,United States,90210
12757,AW00012757,Sara Ramirez,Edmonds,Washington,United States,98020
12758,AW00012758,Stephanie Ramirez,Kirkland,Washington,United States,98033
12759,AW00012759,Jada Sanders,Seattle,Washington,United States,98104
12760,AW00012760,Krista Gomez,Cliffside,British Columbia,Canada,V8Y 1L1
12761,AW00012761,Alexandra Richardson,Woodburn,Oregon,United States,97071
12762,AW00012762,Jonathan Smith,Spring Valley,California,United States,91977
12763,AW00012763,Chloe Russell,Cliffside,British Columbia,Canada,V8Y 1L1
12764,AW00012764,Alexandra Harris,Tacoma,Washington,United States,98403
12765,AW00012765,Robyn Gill,Cliffside,British Columbia,Canada,V8Y 1L1
12766,AW00012766,Jordyn Bryant,Corvallis,Oregon,United States,97330
12767,AW00012767,Christopher Robinson,Yakima,Washington,United States,98901
12768,AW00012768,Johnathan Chapman,Colma,California,United States,94014
12769,AW00012769,Thomas Zhang,Olympia,Washington,United States,98501
12770,AW00012770,Charles Evans,Los Angeles,California,United States,90012
12771,AW00012771,Morgan Thomas,Spring Valley,California,United States,91977
12772,AW00012772,Abigail Clark,Everett,Washington,United States,98201
12773,AW00012773,Samantha Taylor,Bellingham,Washington,United States,98225
12774,AW00012774,Kristen Gao,Burlingame,California,United States,94010
12775,AW00012775,Connor Griffin,Palo Alto,California,United States,94303
12776,AW00012776,Blake Campbell,Yakima,Washington,United States,98901
12777,AW00012777,Joseph Anderson,Lynnwood,Washington,United States,98036
12778,AW00012778,Connie Morgan,Santa Cruz,California,United States,95062
12779,AW00012779,Mason Rogers,Yakima,Washington,United States,98901
12780,AW00012780,Jeremy Richardson,Olympia,Washington,United States,98501
12781,AW00012781,Emma James,Langley,British Columbia,Canada,V3A 4R2
12782,AW00012782,Elizabeth Long,Sooke,British Columbia,Canada,V0
12783,AW00012783,Jerome Gutierrez,Cliffside,British Columbia,Canada,V8Y 1L1
12784,AW00012784,Jonathan Campbell,Salem,Oregon,United States,97301
12785,AW00012785,Javier Ortega,Burnaby,British Columbia,Canada,V3J 6Z3
12786,AW00012786,James Yang,Bellflower,California,United States,90706
12787,AW00012787,Katelyn Cook,Puyallup,Washington,United States,98371
12788,AW00012788,Amanda Nelson,Chula Vista,California,United States,91910
12789,AW00012789,Jamie Zeng,Burlingame,California,United States,94010
12790,AW00012790,Brandon Kumar,Lemon Grove,California,United States,91945
12791,AW00012791,Angelica Foster,Long Beach,California,United States,90802
12792,AW00012792,Blake White,Bremerton,Washington,United States,98312
12793,AW00012793,Jessie Guo,Chula Vista,California,United States,91910
12794,AW00012794,Megan Jackson,Woodburn,Oregon,United States,97071
12795,AW00012795,Antonio Foster,Metchosin,British Columbia,Canada,V9
12796,AW00012796,Jason Zhang,Bremerton,Washington,United States,98312
12797,AW00012797,Patrick Howard,West Covina,California,United States,91791
12798,AW00012798,Andy Gutierrez,Tremblay-en-France,Seine Saint Denis,France,93290
12799,AW00012799,George Chandra,Neunkirchen,Saarland,Germany,66578
12800,AW00012800,Lacey Chen,Leipzig,Nordrhein-Westfalen,Germany,04139
12801,AW00012801,Melody Browning,Erlangen,Bayern,Germany,91054
12802,AW00012802,Alan Sun,Stuttgart,Saarland,Germany,70452
12803,AW00012803,Heather Li,York,England,United Kingdom,YO15
12804,AW00012804,Jaclyn Chander,Villeneuve-d'Ascq,Nord,France,59491
12805,AW00012805,Marvin Moreno,Colombes,Hauts de Seine,France,92700
12806,AW00012806,Ronnie Zeng,München,Hamburg,Germany,80074
12807,AW00012807,Nina Kumar,Offenbach,Saarland,Germany,63009
12808,AW00012808,Marc Schmidt,York,England,United Kingdom,Y024 1GF
12809,AW00012809,Michele Navarro,Grevenbroich,Bayern,Germany,41485
12810,AW00012810,Chase Stewart,Werne,Nordrhein-Westfalen,Germany,59368
12811,AW00012811,Marc Serrano,Salzgitter,Hessen,Germany,38231
12812,AW00012812,Brandi Sanz,Tremblay-en-France,Seine Saint Denis,France,93290
12813,AW00012813,Reginald Ramos,Dresden,Hessen,Germany,01071
12814,AW00012814,Casey Sharma,Essen,Hamburg,Germany,45001
12815,AW00012815,Dominique Mehta,München,Hessen,Germany,80074
12816,AW00012816,Tammy Mehta,München,Hamburg,Germany,80074
12817,AW00012817,Theodore Suarez,Paris,Seine (Paris),France,75005
12818,AW00012818,Curtis She,Drancy,Seine Saint Denis,France,93700
12819,AW00012819,Nicolas Chander,Saint Germain en Laye,Yveline,France,78100
12820,AW00012820,Derek Tang,Orleans,Loiret,France,45000
12821,AW00012821,Cesar McDonald,Roubaix,Nord,France,59100
12822,AW00012822,Alexandra James,Werne,Nordrhein-Westfalen,Germany,59368
12823,AW00012823,Bethany She,Roncq,Nord,France,59223
12824,AW00012824,Kristopher Subram,Paris,Seine (Paris),France,75009
12825,AW00012825,Kelvin Hu,Hamburg,Hamburg,Germany,20354
12826,AW00012826,Caleb Gonzalez,Kassel,Hessen,Germany,34117
12827,AW00012827,Nicolas Raje,Saarbrücken,Saarland,Germany,66001
12828,AW00012828,Carol Rubio,Saarlouis,Saarland,Germany,66740
12829,AW00012829,Micah Li,Sulzbach Taunus,Saarland,Germany,66272
12830,AW00012830,Russell Raje,Saint-Denis,Seine Saint Denis,France,93400
12831,AW00012831,Kathryn Lal,Poing,Saarland,Germany,66041
12832,AW00012832,Douglas Prasad,Berlin,Saarland,Germany,12171
12833,AW00012833,Sheena Goel,Berlin,Hessen,Germany,14129
12834,AW00012834,Kelsey Xie,Paris,Seine (Paris),France,75013
12835,AW00012835,Karl Yuan,Ingolstadt,Bayern,Germany,85049
12836,AW00012836,Rodney Munoz,Cheltenham,England,United Kingdom,GL50
12837,AW00012837,Nicole Anderson,Hof,Bayern,Germany,95010
12838,AW00012838,Ralph Beck,Neunkirchen,Saarland,Germany,66578
12839,AW00012839,Dominique Fernandez,Oxon,England,United Kingdom,OX16 8RS
12840,AW00012840,Naomi Sanz,Gateshead,England,United Kingdom,GA10
12841,AW00012841,Yolanda Xie,Les Ulis,Essonne,France,91940
12842,AW00012842,Kelvin Becker,Paris,Seine (Paris),France,75008
12843,AW00012843,Summer Smith,Saint Ouen,Loir et Cher,France,41100
12844,AW00012844,Gerald Gonzalez,Münster,Saarland,Germany,48001
12845,AW00012845,Angela Torres,Solingen,Nordrhein-Westfalen,Germany,42651
12846,AW00012846,Bridget Nara,Bottrop,Nordrhein-Westfalen,Germany,46236
12847,AW00012847,Colin Chander,Kirkby,England,United Kingdom,KB9
12848,AW00012848,Brittney Lu,Reading,England,United Kingdom,RG7 5H7
12849,AW00012849,Adam Baker,Drancy,Seine Saint Denis,France,93700
12850,AW00012850,Johnny Raji,Frankfurt,Bayern,Germany,91480
12851,AW00012851,Brandy Sai,Orleans,Loiret,France,45000
12852,AW00012852,Teresa Carlson,Stuttgart,Saarland,Germany,70452
12853,AW00012853,Evelyn Malhotra,Gloucestershire,England,United Kingdom,GL7 1RY
12854,AW00012854,Reginald Romero,Lancaster,England,United Kingdom,LA1 1LN
12855,AW00012855,Philip Diaz,Leeds,England,United Kingdom,LE18
12856,AW00012856,Rosa Lin,London,England,United Kingdom,W1N 9FA
12857,AW00012857,Raul Kumar,Warrington,England,United Kingdom,WA3 7BH
12858,AW00012858,Adriana Mehta,Berlin,Hessen,Germany,14111
12859,AW00012859,Evelyn Gonzalez,Billericay,England,United Kingdom,CM11
12860,AW00012860,Jillian Prasad,Wokingham,England,United Kingdom,RG41 1QW
12861,AW00012861,Robyn Jimenez,London,England,United Kingdom,W1X3SE
12862,AW00012862,Melinda Ortega,Pantin,Seine Saint Denis,France,93500
12863,AW00012863,Caleb Zhang,Paderborn,Nordrhein-Westfalen,Germany,33098
12864,AW00012864,Michelle Townsend,Billericay,England,United Kingdom,CM11
12865,AW00012865,Brandy Martinez,Reading,England,United Kingdom,RG7 5H7
12866,AW00012866,Janelle Fernandez,Paris,Seine (Paris),France,75006
12867,AW00012867,Laura Ye,Paderborn,Nordrhein-Westfalen,Germany,33098
12868,AW00012868,Julie Anand,Paris,Seine (Paris),France,75006
12869,AW00012869,Alisha Tang,Boulogne-sur-Mer,Pas de Calais,France,62200
12870,AW00012870,Tyrone Munoz,Bonn,Nordrhein-Westfalen,Germany,53131
12871,AW00012871,Leah Li,Bracknell,England,United Kingdom,RG12 8TB
12872,AW00012872,Olivia Hughes,Erlangen,Bayern,Germany,91054
12873,AW00012873,Mandar Samant,London,England,United Kingdom,SW6 SBY
12874,AW00012874,Kirk Nason,London,England,United Kingdom,W1N 9FA
12875,AW00012875,Brianna Ross,Bellingham,Washington,United States,98225
12876,AW00012876,Blake Robinson,Oakland,California,United States,94611
12877,AW00012877,Alexander Williams,Sedro Woolley,Washington,United States,98284
12878,AW00012878,Gilbert Sun,Beverly Hills,California,United States,90210
12879,AW00012879,Elijah Nelson,Los Angeles,California,United States,90012
12880,AW00012880,Luis Hayes,Port Hammond,British Columbia,Canada,V6B 3P7
12881,AW00012881,Isabella Edwards,Burbank,California,United States,91502
12882,AW00012882,Eduardo Allen,San Carlos,California,United States,94070
12883,AW00012883,Stephanie Bailey,Coronado,California,United States,92118
12884,AW00012884,Megan Williams,Woodland Hills,California,United States,91364
12885,AW00012885,Jonathan Anderson,San Francisco,California,United States,94109
12886,AW00012886,Jocelyn Long,San Diego,California,United States,92102
12887,AW00012887,Brendan Pal,Bellflower,California,United States,90706
12888,AW00012888,Melissa Barnes,Lake Oswego,Oregon,United States,97034
12889,AW00012889,James Adams,Portland,Oregon,United States,97205
12890,AW00012890,Steven Thorpe,Novato,California,United States,94947
12891,AW00012891,Kaylee King,Oregon City,Oregon,United States,97045
12892,AW00012892,Brian Peterson,Royal Oak,British Columbia,Canada,V8X
12893,AW00012893,Brittany Foster,Redwood City,California,United States,94063
12894,AW00012894,Natalie Walker,Santa Cruz,California,United States,95062
12895,AW00012895,Destiny Anderson,Burnaby,British Columbia,Canada,V3J 6Z3
12896,AW00012896,Victoria Wood,Corvallis,Oregon,United States,97330
12897,AW00012897,Alyssa Wilson,Burbank,California,United States,91502
12898,AW00012898,Madeline Campbell,Burbank,California,United States,91502
12899,AW00012899,Ana Ross,Glendale,California,United States,91203
12900,AW00012900,Carlos Ward,Palo Alto,California,United States,94303
12901,AW00012901,Robert Adams,W. Linn,Oregon,United States,97068
12902,AW00012902,Julia Stewart,Vancouver,British Columbia,Canada,V7L 4J4
12903,AW00012903,John Sandstone,Cliffside,British Columbia,Canada,V8Y 1L1
12904,AW00012904,Thomas Jai,Chula Vista,California,United States,91910
12905,AW00012905,Alexandra Sanchez,Lynnwood,Washington,United States,98036
12906,AW00012906,Philip Ramos,Burien,Washington,United States,98168
12907,AW00012907,Julia Bryant,Kirkland,Washington,United States,98033
12908,AW00012908,Tyler Clark,Renton,Washington,United States,98055
12909,AW00012909,Kelsey Shan,Berkeley,California,United States,94704
12910,AW00012910,Robert Brown,Berkeley,California,United States,94704
12911,AW00012911,Sebastian Rogers,Burlingame,California,United States,94010
12912,AW00012912,Brianna Morris,Lake Oswego,Oregon,United States,97034
12913,AW00012913,Benjamin Moore,Renton,Washington,United States,98055
12914,AW00012914,Jill Miller,Port Hammond,British Columbia,Canada,V6B 3P7
12915,AW00012915,Kaitlyn Alexander,Puyallup,Washington,United States,98371
12916,AW00012916,Natalie Ross,Port Hammond,British Columbia,Canada,V6B 3P7
12917,AW00012917,Vanessa Russell,Woodburn,Oregon,United States,97071
12918,AW00012918,Brooke Murphy,Santa Monica,California,United States,90401
12919,AW00012919,Carlos Hill,Langford,British Columbia,Canada,V9
12920,AW00012920,Kelly Henderson,Edmonds,Washington,United States,98020
12921,AW00012921,Wyatt Lee,Imperial Beach,California,United States,91932
12922,AW00012922,Jennifer Sanders,Palo Alto,California,United States,94303
12923,AW00012923,Fernando Wright,Mill Valley,California,United States,94941
12924,AW00012924,Devon Chande,Beverly Hills,California,United States,90210
12925,AW00012925,Mackenzie Blue,Burbank,California,United States,91502
12926,AW00012926,Sara Murphy,Lakewood,California,United States,90712
12927,AW00012927,Savannah Sanchez,Bellflower,California,United States,90706
12928,AW00012928,Carol Wright,Newton,British Columbia,Canada,V2L3W8
12929,AW00012929,Vanessa Bryant,Corvallis,Oregon,United States,97330
12930,AW00012930,Grace Harris,Everett,Washington,United States,98201
12931,AW00012931,Ann Fernandez,Chula Vista,California,United States,91910
12932,AW00012932,Tyler Johnson,Colma,California,United States,94014
12933,AW00012933,Jonathan Hall,Colma,California,United States,94014
12934,AW00012934,Jason Foster,Lincoln Acres,California,United States,91950
12935,AW00012935,Robert Hill,Newport Beach,California,United States,92625
12936,AW00012936,Renee Moreno,Cliffside,British Columbia,Canada,V8Y 1L1
12937,AW00012937,Megan Wilson,Seattle,Washington,United States,98104
12938,AW00012938,Edward Parker,Spokane,Washington,United States,99202
12939,AW00012939,Eduardo Parker,Shawnee,British Columbia,Canada,V9B 2C3
12940,AW00012940,Steven Rogers,Santa Monica,California,United States,90401
12941,AW00012941,Maria Morgan,Lynnwood,Washington,United States,98036
12942,AW00012942,Morgan Harris,Downey,California,United States,90241
12943,AW00012943,Caleb Perez,Grossmont,California,United States,91941
12944,AW00012944,Jose Jai,Cliffside,British Columbia,Canada,V8Y 1L1
12945,AW00012945,Jessica Bailey,N. Vancouver,British Columbia,Canada,V7L 4J4
12946,AW00012946,Seth Allen,Puyallup,Washington,United States,98371
12947,AW00012947,Isaiah Sanchez,Bellflower,California,United States,90706
12948,AW00012948,Adam Kumar,Glendale,California,United States,91203
12949,AW00012949,Morgan Rivera,Salem,Oregon,United States,97301
12950,AW00012950,Mary Adams,Milwaukie,Oregon,United States,97222
12951,AW00012951,Blake Simmons,W. Linn,Oregon,United States,97068
12952,AW00012952,Jennifer Hughes,Lemon Grove,California,United States,91945
12953,AW00012953,Catherine Cooper,Spokane,Washington,United States,99202
12954,AW00012954,Pedro Diaz,Burien,Washington,United States,98168
12955,AW00012955,Theresa Hernandez,Burlingame,California,United States,94010
12956,AW00012956,Marshall Sun,Cincinnati,Ohio,United States,45202
12957,AW00012957,Isabella Lopez,Spring Valley,California,United States,91977
12958,AW00012958,Jennifer Campbell,Spokane,Washington,United States,99202
12959,AW00012959,Sydney Carter,Shawnee,British Columbia,Canada,V8Z 4N5
12960,AW00012960,Ashley Lewis,Torrance,California,United States,90505
12961,AW00012961,Kimberly Murphy,Beaverton,Oregon,United States,97005
12962,AW00012962,Jennifer Edwards,Newport Beach,California,United States,92625
12963,AW00012963,Marcus Anderson,Oregon City,Oregon,United States,97045
12964,AW00012964,Xavier Russell,Sooke,British Columbia,Canada,V0
12965,AW00012965,Cody Bell,National City,California,United States,91950
12966,AW00012966,Dennis Zhu,Beverly Hills,California,United States,90210
12967,AW00012967,Fernando Rodriguez,Lincoln Acres,California,United States,91950
12968,AW00012968,Paige Butler,W. Linn,Oregon,United States,97068
12969,AW00012969,Richard Rodriguez,Vancouver,British Columbia,Canada,V7L 4J4
12970,AW00012970,Angela Powell,Vancouver,British Columbia,Canada,V7L 4J4
12971,AW00012971,Carl Nara,Colma,California,United States,94014
12972,AW00012972,Carolyn Suri,Cliffside,British Columbia,Canada,V8Y 1L1
12973,AW00012973,Adrian Howard,Redmond,Washington,United States,98052
12974,AW00012974,Marc Gill,Chula Vista,California,United States,91910
12975,AW00012975,Marcus Wilson,Coronado,California,United States,92118
12976,AW00012976,Hunter Thompson,Long Beach,California,United States,90802
12977,AW00012977,Destiny Johnson,Los Angeles,California,United States,90012
12978,AW00012978,Danielle James,Burbank,California,United States,91502
12979,AW00012979,Christina Ward,Spokane,Washington,United States,99202
12980,AW00012980,Max Moyer,Burien,Washington,United States,98168
12981,AW00012981,Joe Sanz,Burlingame,California,United States,94010
12982,AW00012982,Brittany Patterson,Coronado,California,United States,92118
12983,AW00012983,Gabriella Carter,Imperial Beach,California,United States,91932
12984,AW00012984,Adam Young,Royal Oak,British Columbia,Canada,V8X
12985,AW00012985,Hailey Roberts,Long Beach,California,United States,90802
12986,AW00012986,Rachel Garcia,Port Hammond,British Columbia,Canada,V6B 3P7
12987,AW00012987,Felicia Moreno,Sunbury,Victoria,Australia,3429
